,_id,author,sentiment,time,tweet,url,a_id,title,date_written,org,t_id,candidates
90891,709799647976562689,16515414,Neutral,2016-03-15 00:00:00,Here's what Trump is telling resentful Americans (and Sanders is not) https://t.co/0tfwdF1JJd,https://www.washingtonpost.com/news/monkey-cage/wp/2016/03/15/heres-what-trump-is-telling-resentful-americans-and-sanders-is-not/,9ffc21ccf70df58bf9cdf77db48ded90,Here's what Trump is telling resentful Americans (and Sanders is not),2016-03-15 13:06:59,washpo,709799647976562689,01000
92800,684864756684075008,18723501,Positive,2016-01-06 00:00:00,It appears Rubio has been entirely honest about when he was flying coach and when using charter. No story here https://t.co/yWKKRtB5eZ,http://www.politico.com/story/2016/01/marco-rubio-spending-private-jets-217420,5e8675f91aec5938497df32e2eaeae1b,Rubio ditches thrift and flies private jets almost exclusively,2016-01-06 21:29:46,politico,684864756684075008,01000
93489,692914020228136963,39683171,Positive,2016-01-29 00:00:00,Not taking Trump problem seriously yet? Read this. He's not going away. https://t.co/N3EeAC9ngP,http://www.politico.com/magazine/story/2016/01/donald-trump-2016-authoritarian-213533,ceb94a556f72724d93d04ccc83877e49,The One Weird Trait That Predicts Whether You’re a Trump Supporter,2016-01-17 12:43:38,politico,692914020228136963,01000
95384,704724204432834560,36682060,Neutral,2016-03-01 00:00:00,"Go #Kasich4us @JohnKasich - RT @CNN: NH paper backed @ChrisChristie: 'Boy, were we wrong' https://t.co/O5dIr8yT5V https://t.co/dmQOHEEtSs",http://www.cnn.com/2016/03/01/politics/new-hampshire-union-leader-chris-christie/index.html,d27e1a88187f02d15b409970c56af081,"NH paper that backed Christie: 'Boy, were we wrong'",2016-03-01 13:42:51,cnn,704724204432834560,01000
95385,704724204432834560,36682060,Neutral,2016-03-01 00:00:00,"Go #Kasich4us @JohnKasich - RT @CNN: NH paper backed @ChrisChristie: 'Boy, were we wrong' https://t.co/O5dIr8yT5V https://t.co/dmQOHEEtSs",http://www.cnn.com/2016/03/01/politics/new-hampshire-union-leader-chris-christie/index.html,d27e1a88187f02d15b409970c56af081,"NH paper that backed Christie: 'Boy, were we wrong'",2016-03-01 13:42:51,cnn,704724204432834560,01000
96075,687234174315577345,410053879,Neutral,2016-01-13 00:00:00,Republicans warn Bush team against harming @marcorubio  https://t.co/KSoWxmtBVQ,http://www.politico.com/story/2016/01/republicans-warn-bush-team-against-harming-rubio-217651,a442bea805039da56ce2d47f686a7289,Republicans warn Bush team against harming Rubio,2016-01-13 10:10:34,politico,687234174315577345,01000
97670,684934952501297152,410053879,Positive,2016-01-07 00:00:00,Couldn't agree more!  @marcorubio https://t.co/WRJm427INU,http://www.politico.com/story/2016/01/erick-erickson-marco-rubio-217405,58f40ddbaf67d6c86048ccf8b343604e,Erick Erickson to GOP establishment: Rally to Rubio,2016-01-06 16:59:52,politico,684934952501297152,01000
98587,692730303761125379,17934084,Positive,2016-01-28 00:00:00,Wait until middle class households with investments realize Sanders would tax capital gains at regular income rates. https://t.co/DVv642ALEW,http://blogs.wsj.com/washwire/2016/01/28/sanders-tax-plan-would-raise-13-6-trillion-dwarfing-clintons-analysis/,46438676361fbef39b3f971f63df92c7,"Sanders Tax Plan Would Raise $13.6 Trillion, Dwarfing Clinton’s — Analysis",2016-01-28 14:44:56,wsj,692730303761125379,01000
99025,718481771080380416,23081098,Neutral,2016-04-08 00:00:00,Veterans' charities reportedly receive fraction of money raised by Trump event https://t.co/OuCDAbyiTX,http://www.foxnews.com/politics/2016/04/08/veterans-charities-reportedly-receive-fraction-money-raised-by-trump-event.html,0c7f2e14cbc99f019eb6e565bb5a70a9,MISSING MONEY? Veterans' charities reportedly get fraction of $6M raised at Trump campaign event in Iowa,2016-04-08 10:07:51,fox,718481771080380416,01000
100260,686571266699038720,18166549,Negative,2016-01-11 00:00:00,Gallup: Share of Democrats reaches record low https://t.co/EAjOR6U8M5,http://www.politico.com/story/2016/01/poll-political-party-identify-217562,b50da627b8a145f6011d6e4ff90d44e8,Gallup: Share of Democrats reaches record low,2016-01-11 11:25:05,politico,686571266699038720,01000
100510,685660994639507456,342821167,Negative,2016-01-09 00:00:00,"That's a pretty big statement!

Koch brother: Trump plan would 'destroy free society' https://t.co/kmMbsJleGF",http://www.cnn.com/2016/01/08/politics/charles-koch-financial-times-interview/index.html,05635184970c4a4f01c68510067b754d,Koch brother: Trump plan would 'destroy free society',2016-01-08 14:59:05,cnn,685660994639507456,01000
100988,687463553280774145,23212172,Neutral,2016-01-14 00:00:00,"Dems need a better candidate, e.g @MartinOMalley to advance: Donald Trump's national lead is almost twice Hillary's https://t.co/j4U8C7lVVo",https://www.washingtonpost.com/news/the-fix/wp/2016/01/13/donald-trumps-national-lead-is-almost-twice-hillary-clintons/,f8af769e42ec869470a23c5fdd9c1dde,Donald Trump's national lead is almost twice Hillary Clinton's,2016-01-13 15:56:53,washpo,687463553280774145,01000
101527,685980417300762624,2172842439,Positive,2016-01-10 00:00:00,"Trump not only takes pleasure in kicking out protester but tells police to ""confiscate his coat"" #disgusting #tyrant https://t.co/KusvpfznTJ",http://www.npr.org/2016/01/08/462345361/trump-in-vermont-i-would-love-to-run-against-bernie,068d3be36e592fac186a4e0e5c3e0db8,Trump In Vermont: 'I Would Love To Run Against Bernie',2016-01-08 10:33:00,npr,685980417300762624,01000
101545,690094714029260800,3222334541,Neutral,2016-01-21 00:00:00,"Cruz Raises Money Off Branstad Attack, Claims ‘Establishment’ Rallying to Trump https://t.co/G3o9GXhYML",http://blogs.wsj.com/washwire/2016/01/20/cruz-raises-money-off-branstad-attack-claims-establishment-rallying-to-trump/,7b7ec4b24980ac3c2471c8e31c450ece,"Cruz Raises Money Off Branstad Attack, Claims ‘Establishment’ Rallying to Trump",2016-01-21 01:51:29,wsj,690094714029260800,01000
102235,712516515032076288,2332749517,Negative,2016-03-23 00:00:00,Why security experts called Donald Trump's response to the Belgium attacks 'preposterous' https://t.co/JoOk7w3wly,https://www.washingtonpost.com/news/post-nation/wp/2016/03/22/why-security-experts-called-donald-trumps-response-to-the-belgium-attacks-preposterous/,41b7848d66a83a5e373b80e9ca5fca93,Why security experts called Donald Trump's response to the Belgium attacks 'preposterous',2016-03-22 22:05:47,washpo,712516515032076288,01000
102254,689279062242508801,54409291,Positive,2016-01-19 00:00:00,Thank you @drmoore for speaking out today about @realDonaldTrump speaking at @LibertyU https://t.co/Cn4b3cEbOM,http://www.politico.com/story/2016/01/russell-moore-trump-217939,2af13bff12e6b12a5381da349b4ca69f,Evangelical leader blasts Falwell for hosting Trump,2016-01-18 17:12:23,politico,689279062242508801,01000
102762,686709201880616962,3222334541,Negative,2016-01-12 00:00:00,"Obama, GOP Congress near end of long, ugly relationship https://t.co/uHgJxONs9b via @Politico",http://www.politico.com/story/2016/01/obama-gop-congress-ugly-relationship-217550,3e992f8cc7d1021ffbb3eabb63077e4e,"Obama, GOP Congress near end of long, ugly relationship",2016-01-11 10:17:58,politico,686709201880616962,01000
102804,691096800468561921,135671160,Neutral,2016-01-24 00:00:00,"""...While our (nation's) problems are serious, they're solvable."" @JohnKasich is ready to lead on day one https://t.co/nd1hSEbKhE #Kasich4Us",http://www.cnn.com/2016/01/23/politics/john-kasich-independent-voters-new-hampshire/index.html,d106c0db8206b5b4633df206b5ae2939,Kasich strikes optimistic tone in New Hampshire,2016-01-23 17:55:27,cnn,691096800468561921,01000
103393,685981507903684609,2172842439,Neutral,2016-01-10 00:00:00,@realDonaldTrump acting like a dictator #tyrant #divisive @NoLabelsOrg @NPR https://t.co/KusvpfznTJ,http://www.npr.org/2016/01/08/462345361/trump-in-vermont-i-would-love-to-run-against-bernie,068d3be36e592fac186a4e0e5c3e0db8,Trump In Vermont: 'I Would Love To Run Against Bernie',2016-01-08 10:33:00,npr,685981507903684609,01000
103693,688734224799690752,3222334541,Negative,2016-01-17 00:00:00,This new normal is getting harder &amp; harder to stomach - Wonder Land: Obama’s Legacy Trump and Bernie https://t.co/sXQtaZCurd via @WSJ,http://www.wsj.com/articles/obamas-legacy-trump-and-bernie-1452729424,b025d24f3b63b6d92724997eedd93eea,Obama's Legacy: Trump and Bernie,2016-01-14 01:42:09,wsj,688734224799690752,01000
104187,686294079295078400,64730073,Positive,2016-01-10 00:00:00,"Paul Ryan dreams of a kinder, more substantive GOP https://t.co/qtWYfq3tKu",http://www.politico.com/story/2016/01/paul-ryan-gop-2016-house-republicans-217547,c0311678bc21d9becd62319478e3753e,"Paul Ryan dreams of a kinder, more substantive GOP",2016-01-10 20:50:09,politico,686294079295078400,01000
104332,693901437122781185,1606823803,Neutral,2016-01-31 00:00:00,Reports question Trump's giving to veterans groups | Fox News | https://t.co/FzwyO6utYl  #IAcaucus #DonaldTrump,http://www.foxnews.com/politics/2016/01/29/reports-question-trumps-giving-to-veterans-groups.html,3c9203d6ccac2dca65eb44a949f1f5ae,Reports question Trump's giving to veterans groups,2016-01-29 20:28:41,fox,693901437122781185,01000
104355,693690668900880384,1606823803,Neutral,2016-01-31 00:00:00,Reports question Trump's giving to veterans groups | Fox News | https://t.co/FzwyO6utYl  #iacaucus,http://www.foxnews.com/politics/2016/01/29/reports-question-trumps-giving-to-veterans-groups.html,3c9203d6ccac2dca65eb44a949f1f5ae,Reports question Trump's giving to veterans groups,2016-01-29 20:28:41,fox,693690668900880384,01000
105144,702016613340479489,2765103956,Positive,2016-02-23 00:00:00,Does @JohnKasich have any viable strategy to convince establishment? https://t.co/AzX7L1nixj #foodforthought #GOP #NVCaucus #SuperTuesday,http://www.politico.com/story/2016/02/gop-insiders-want-kasich-gone-219634,c4a37ceb97573adcf1f7f353d84298ec,GOP to Kasich: Get out,2016-02-22 23:39:16,politico,702016613340479489,01000
105909,692086096423833600,47790580,Neutral,2016-01-26 00:00:00,"Donald Trump dominates #GOP field, hits 41% @CNNPolitics #politics  https://t.co/PAA6S1fQdV",http://www.cnn.com/2016/01/26/politics/donald-trump-ted-cruz-polling/index.html,5a0a1aedf5b0e881bfcbc6e2f48d997d,Poll: Trump dominates GOP field,2016-01-26 11:01:15,cnn,692086096423833600,01000
105950,694305565401600000,15434978,Neutral,2016-02-01 00:00:00,RT @CNN: Iowa poll: @realDonaldTrump and @BernieSanders are leading https://t.co/kjoziCC0Ug #IACaucus https://t.co/gtLfJvVkZR,http://www.cnn.com/2016/02/01/politics/iowa-caucus-poll-donald-trump-bernie-sanders/index.html,c8204365e63504e15de6e63ae2aa1eac,"Iowa poll: Trump, Sanders leading",2016-02-01 14:55:01,cnn,694305565401600000,01000
106157,690597777223581697,321561196,Negative,2016-01-22 00:00:00,"New U.S. visa rules will have some Iran exceptions, irking GOP https://t.co/Ha5t3p1CLS",http://www.politico.com/story/2016/01/us-visa-rules-posted-website-218054,6f9c8648b3e84f7ff7785df46931ae91,U.S. prematurely posts new visa rules on embassy websites,2016-01-21 13:09:48,politico,690597777223581697,01000
106774,684097318493106176,58308924,Neutral,2016-01-04 00:00:00,Mitt Romney and Jeb Bush met in January of last year. Here's what Mitt told Jeb about the 2016 race: https://t.co/cskfsQEHpt,http://www.politico.com/story/2016/01/mitt-romney-jeb-bush-no-beat-hillary-clinton-217325,5b8e1c0249d382a7e56e600d0319949e,Romney: Bush-Clinton matchup 'would be too easy for the Democrats',2016-01-04 17:29:44,politico,684097318493106176,01000
107066,689968259261698048,339153676,Positive,2016-01-21 00:00:00,https://t.co/JUhR80H3rC a republican winning dem and ind voters?!!! Sounds like a winner in November! Wake up GOP voters! #Kasich4Us,http://www.politico.com/story/2016/01/new-hampshire-2016-john-kasich-independents-democrats-218029,b04bc57f1f21efcf3f1f7e73abf97930,Non-Republicans power Kasich surge in New Hampshire,2016-01-20 23:08:37,politico,689968259261698048,01000
107212,689576449221591040,58308924,Neutral,2016-01-19 00:00:00,Why am I not surprised? Sarah Palin to endorse Donald Trump @CNNPolitics https://t.co/CdKT6xIBdw,http://www.cnn.com/2016/01/19/politics/donald-trump-endorsement-sarah-palin/index.html,d3049227b2c8853bb20f8c78a152ea30,Sarah Palin to endorse Donald Trump,2016-01-19 21:44:22,cnn,689576449221591040,01000
107233,692856184139751425,62925972,Positive,2016-01-28 00:00:00,Mike Huckabee and Rick Santorum will attend Donald Trump's event to benefit veterans CNN https://t.co/YPqhzq9Naa,http://www.cnn.com/2016/01/28/politics/donald-trump-veterans-event-mike-huckabee-rick-santorum/index.html,d8cac8f2b0e9730aabbb0f24d43db521,Mike Huckabee to attend Donald Trump event,2016-01-28 17:34:21,cnn,692856184139751425,01000
107505,718432081013907456,172116803,Neutral,2016-04-08 00:00:00,Well #Trump2016 #TrumpTrain What about this? Is he funding his campaign with the cash? https://t.co/HycMOM4QGz https://t.co/kUvnfp6MiG,http://www.foxnews.com/politics/2016/04/08/veterans-charities-reportedly-receive-fraction-money-raised-by-trump-event.html,0c7f2e14cbc99f019eb6e565bb5a70a9,MISSING MONEY? Veterans' charities reportedly get fraction of $6M raised at Trump campaign event in Iowa,2016-04-08 10:07:51,fox,718432081013907456,01000
107599,687898572201721857,58308924,Neutral,2016-01-15 00:00:00,Five takeaways from the GOP debate https://t.co/RvDtcowSZI,http://www.politico.com/story/2016/01/five-takeaways-from-the-gop-debate-217830,ceb7878ead6326230f3819b39fa74298,Five takeaways from the GOP debate,2016-01-15 06:02:48,politico,687898572201721857,01000
107609,684875794716336128,58308924,Neutral,2016-01-06 00:00:00,Ted Cruz's immigration reversal https://t.co/WyRHhLdteR,http://www.cnn.com/2016/01/06/politics/ted-cruz-immigration-2016-election/index.html,4aa21ca99386f85c88d1c7baefa333d0,Ted Cruz's immigration reversal,2016-01-06 15:39:30,cnn,684875794716336128,01000
107937,717365128446889984,15536703,Positive,2016-04-05 00:00:00,"""…what Trump &amp; Cruz really fear is that the convention might want to nominate a potential winner.” #Kasich4Us https://t.co/wSiNRpFZgV",http://www.wsj.com/articles/the-real-kasich-threat-1459810616,81f3e32f144990879ce9c139ea89f13e,The Real Kasich Threat,2016-04-05 00:36:38,wsj,717365128446889984,01000
107987,689879059715588096,58308924,Neutral,2016-01-20 00:00:00,Trump and Sanders using anger against big money to build their movements @CNNPolitics https://t.co/sdFT5vJPk4,http://www.cnn.com/2016/01/20/politics/donald-trump-bernie-sanders-money-super-pac/index.html,64f20d6706c6f4ff149105a2b0ce2f84,Trump and Sanders using anger against big money to build their movements,2016-01-20 11:22:46,cnn,689879059715588096,01000
108053,692148899184807938,58308924,Positive,2016-01-27 00:00:00,Why am I not surprised? Christian leaders balk at Falwell's Trump endorsement https://t.co/A96romgqJW,http://www.politico.com/story/2016/01/jerry-falwell-jr-endorses-trump-218238,7116c283d0aeb7cfc5d620b24c8a85ac,Jerry Falwell Jr. endorses Trump for president,2016-01-26 17:06:54,politico,692148899184807938,01000
108163,684608920422223873,58308924,Neutral,2016-01-06 00:00:00,Cruz tweet implies Trump has jumped the shark https://t.co/v14EVX6qn4,http://www.politico.com/story/2016/01/donald-trump-ted-cruz-jump-shark-217390,d5055ffc805a8460f6f4c09bb7397289,Cruz tweet implies Trump has jumped the shark,2016-01-06 00:04:59,politico,684608920422223873,01000
108181,698318883070070786,253536859,Neutral,2016-02-13 00:00:00,"'Deafening silence:' Obama, 2016 Dems mum on recent police deaths | Fox News https://t.co/MI9GlMcoOl",http://www.foxnews.com/politics/2016/02/12/deafening-silence-obama-2016-dems-mum-on-recent-police-deaths.html,915d0aff77d8cc63c6f1f38e4e343858,"'DEAFENING SILENCE'  Obama, 2016 Dem candidates mum  on recent police officer murders",2016-02-12 20:26:29,fox,698318883070070786,01000
108182,686642663353749504,58308924,Negative,2016-01-11 00:00:00,Rand Paul on the verge of being booted to undercard debate https://t.co/jGYkmhLqSh,http://www.politico.com/story/2016/01/rand-paul-bumped-main-stage-217578,d1af110212982a13ad8a44ee27962419,Rand Paul on the verge of being booted to undercard debate,2016-01-11 19:15:37,politico,686642663353749504,01000
108364,689577065029378048,58308924,Neutral,2016-01-19 00:00:00,Iowa governor wants Ted Cruz defeated @CNNPolitics https://t.co/Z1rr0Rcuta,http://www.cnn.com/2016/01/19/politics/terry-branstad-ted-cruz-defeat/index.html,923e81e91535db0b4df6400348ae988c,Iowa governor: Defeat Cruz,2016-01-19 18:38:50,cnn,689577065029378048,01000
108406,687345195474538496,58308924,Neutral,2016-01-13 00:00:00,Nikki Haley exposes GOP fracture with Trump slam @CNNPolitics https://t.co/Tr5eA66UlF,http://www.cnn.com/2016/01/13/politics/haley-trump-republicans-split/index.html,b73e858721c19a0b8581e5fca6329133,Haley's Trump slam shows GOP split,2016-01-13 18:05:51,cnn,687345195474538496,01000
108688,690303010069549056,58308924,Positive,2016-01-21 00:00:00,"I agree with Sen Graham: Choice between Trump, Cruz like 'being shot or poisoned' https://t.co/ikZwVL84U3",http://www.politico.com/story/2016/01/lindsey-graham-trump-cruz-choice-218069,bfe6e3ce3cbb19e8b3bbd1c9d3120cef,"Graham: Choice between Trump, Cruz like 'being shot or poisoned'",2016-01-21 19:27:31,politico,690303010069549056,01000
108830,688173756057923584,58308924,Neutral,2016-01-16 00:00:00,Cruz on 'New York values': Sorry not sorry https://t.co/1YfxQ7Fl92,http://www.politico.com/story/2016/01/ted-cruz-new-york-values-apology-217871,545fc29b0f2c4e3c0e681236afc8c07b,Cruz on 'New York values': Sorry not sorry,2016-01-15 22:46:02,politico,688173756057923584,01000
109133,692242964647665664,26586485,Neutral,2016-01-27 00:00:00,Republicans point fingers: Who let Trump get this far? https://t.co/ZgulN1EyW0,http://www.politico.com/story/2016/01/republicans-point-fingers-who-let-trump-get-this-far-218260,b1cd0892905d82d8411a2c2cc0a181d3,Republicans point fingers: Who let Trump get this far?,2016-01-26 23:38:03,politico,692242964647665664,01000
110662,683458645418455040,20586915,Neutral,2016-01-03 00:00:00,"""Where's the proof that terrorists use Trump to recruit!?"" ~Trump supporters

Uhh..here you go. 
https://t.co/bwBipwHLgo",http://www.cnn.com/2016/01/02/middleeast/al-shabaab-video-trump/index.html,72ea929867ddb8d0e5d057d6a0b663c8,Terrorists use Trump's 'Muslim ban' speech in recruitment video,2016-01-04 15:20:38,cnn,683458645418455040,01000
112592,687798446334554112,58373429,Negative,2016-01-15 00:00:00,Bullshit. Hope this gets appealed - Federal judge rules in favor of Republican loyalty pledge in Virginia https://t.co/yjpjYYm90P,https://www.washingtonpost.com/local/virginia-politics/federal-judge-rules-in-favor-of-republican-loyalty-oath-in-virginia/2016/01/14/b3a1e1f6-badf-11e5-b682-4bb4dd403c7d_story.html,c418e7222253b032c89d10de5ec2b84b,Federal judge rules in favor of Republican ‘loyalty oath’ in Virginia,2016-01-14 20:02:34,washpo,687798446334554112,01000
112641,690268061602070528,112528039,Neutral,2016-01-21 00:00:00,Finally; some political reality! Non-Republicans power #Kasich surge in New Hampshire https://t.co/DoshlyPd6z,http://www.politico.com/story/2016/01/new-hampshire-2016-john-kasich-independents-democrats-218029,b04bc57f1f21efcf3f1f7e73abf97930,Non-Republicans power Kasich surge in New Hampshire,2016-01-20 23:08:37,politico,690268061602070528,01000
112940,689973937606922240,308834413,Positive,2016-01-21 00:00:00,"John Kasich should become the GOP nominee - a conservative with a positive message and legit experience.

https://t.co/M83rTsmN44",http://blogs.wsj.com/washwire/2016/01/19/qa-wsjs-interview-with-john-kasich-in-new-hampshire/,490efd07c30aa7c36c9429aabb81a8dc,Q&A: WSJ’s Interview With John Kasich in New Hampshire,2016-01-19 23:14:30,wsj,689973937606922240,01000
113015,710812339096973313,17189147,Negative,2016-03-18 00:00:00,"Trump's trade rhetoric, stuck in a time warp https://t.co/NMZt3WatRY",https://www.washingtonpost.com/news/fact-checker/wp/2016/03/18/trumps-trade-rhetoric-stuck-in-a-time-warp/,16859efcd5053e8c257e4c9f0b5d4267,"Trump's trade rhetoric, stuck in a time warp",2016-03-18 08:25:39,washpo,710812339096973313,01000
113299,718909793524654080,9275732,Neutral,2016-04-09 00:00:00,First time for everything I guess.-Ben Carson: #Trump Should Read The Bible And Pray https://t.co/TQhkArm9mI # via @BuzzFeedAndrew,https://www.buzzfeed.com/andrewkaczynski/ben-carson-donald-trump-should-read-the-bible-and-pray,9f327b69b71651587dab4be2e0c19f33,Ben Carson: Donald Trump Should Read The Bible And Pray,2016-04-08 23:49:02,buzzfeed,718909793524654080,01000
113437,685097835864391680,308834413,Positive,2016-01-07 00:00:00,"Bernie Sanders is quietly becoming the frontrunner to be the next PotUS. Trump is helping his chances. 

https://t.co/kbZoMGmdfG",http://www.huffingtonpost.com/diane-m-francis/trump-paves-the-way-for-b_b_8899502.html,6609e24c4f973f37b88eb853f605264d,Trump Paves the Way for Bernie Sanders to Win,2016-01-06 16:12:34,huffpo,685097835864391680,01000
113443,691650958078640129,112528039,Positive,2016-01-25 00:00:00,"Not really a fan of @glennbeck, but he make VERY salient observations about Trump, consolidated power! Video: https://t.co/ctuxVc4iES",http://www.cnn.com/2016/01/25/politics/glenn-beck-donald-trump-dangerous/index.html,7440193a21fb88c321425f326121bac6,Glenn Beck: Donald Trump shooting remark 'dangerous',2016-01-25 15:14:18,cnn,691650958078640129,01000
113973,686935127205646337,2566491481,Positive,2016-01-12 00:00:00,Former head of pro-Carson super PAC says Cruz has the best shot for the Republican nomiation https://t.co/qpiOTySRqO #TedCruz2016,http://www.politico.com/story/2016/01/sam-pimm-ted-cruz-217567,6fd70f178a3a388b694a11df7d17fd7d,Former head of pro-Carson super PAC now supporting Cruz,2016-01-11 15:22:55,politico,686935127205646337,01000
114000,685174330121138178,16171338,Positive,2016-01-07 00:00:00,#ChrisChristie #Campaign costs topping $1million may fall 2 NJ taxpayers accordin 2 NPR article: https://t.co/ZV2mwFvKqV @GovChristie,http://www.npr.org/2016/01/07/462150716/christie-campaign-costs-topping-1-million-may-fall-to-n-j-taxpayers,e57a5227f2ee45a7bf5afa710cad6d61,Christie Campaign Costs Topping $1 Million May Fall To N.J. Taxpayers,2016-01-07 10:00:02,npr,685174330121138178,01000
114229,687047937533304832,17133872,Negative,2016-01-12 00:00:00,"The Left likes to discuss the demise of the GOP.They should read this:
Gallup: Share of Democrats reaches record low https://t.co/nHKIiWwK8C",http://www.politico.com/story/2016/01/poll-political-party-identify-217562,b50da627b8a145f6011d6e4ff90d44e8,Gallup: Share of Democrats reaches record low,2016-01-11 11:25:05,politico,687047937533304832,01000
114271,686888640388153344,17133872,Positive,2016-01-12 00:00:00,"I'm with @SpeakerRyan ...
Paul Ryan dreams of a kinder, more substantive GOP https://t.co/6HGoFl20ts https://t.co/4sNRyqCESX",http://www.politico.com/story/2016/01/paul-ryan-gop-2016-house-republicans-217547,c0311678bc21d9becd62319478e3753e,"Paul Ryan dreams of a kinder, more substantive GOP",2016-01-10 20:50:09,politico,686888640388153344,01000
114320,687394959541039110,17133872,Negative,2016-01-13 00:00:00,Pollster: Cruz would hurt Republican House hopefuls most https://t.co/8fFSTTXeQU https://t.co/2WAd9D8Pgn,http://www.politico.com/story/2016/01/gop-pollster-tells-leadership-cruz-is-bad-for-them-217653,1aca1076d883a786395300a56bd3a701,Pollster: Cruz would hurt Republican House hopefuls most,2016-01-13 10:11:18,politico,687394959541039110,01000
114853,685305361817976833,58367271,Neutral,2016-01-08 00:00:00,Erick Erickson to GOP establishment: Rubio may be only hope to stop Trump or Cruz | https://t.co/W8tsTEv2nD,http://www.politico.com/story/2016/01/erick-erickson-marco-rubio-217405,58f40ddbaf67d6c86048ccf8b343604e,Erick Erickson to GOP establishment: Rally to Rubio,2016-01-06 16:59:52,politico,685305361817976833,01000
115012,693104913220550656,278508894,Neutral,2016-01-29 00:00:00,"""He worries me a lot"".... Anti-abortion groups say they distrust Trump https://t.co/LFDYsLj2wM",http://www.politico.com/story/2016/01/donald-trump-anti-abortion-group-distrust-218258,bd5b2536e5477256b3b671a75ff93299,Anti-abortion groups say they distrust Trump,2016-01-26 23:12:50,politico,693104913220550656,01000
115110,692106030705152001,17133872,Positive,2016-01-26 00:00:00,It is ASTONISHING to me that 37% of Evangelicals are supporting Trump #DisappointedInAmerica https://t.co/z64fo8pTAY https://t.co/iOOZ3KPw88,http://www.politico.com/story/2016/01/trump-evangelicals-poll-218210,31d32c7c4c7b7b9f2b7bd393d2e6a35b,Poll: Evangelicals flocking to Trump,2016-01-26 11:06:21,politico,692106030705152001,01000
115416,687032559788814337,17133872,Negative,2016-01-12 00:00:00,Trump’s Campaign Is Damaging His Brand https://t.co/w9M2ffwQfy https://t.co/MucMsOVRNP,http://www.politico.com/magazine/story/2016/01/donald-trump-2016-brand-business-213515,3841a20ffcd0bc45ac182050972538e3,Trump’s Campaign Is Damaging His Brand,2016-01-11 10:15:24,politico,687032559788814337,01000
116017,689615344982441985,17133872,Neutral,2016-01-20 00:00:00,Why the GOP Primary Could Be Even Crazier Than You Think https://t.co/bC9eFF1J35 https://t.co/7VKXuw03pe,http://www.politico.com/magazine/story/2016/01/2016-gop-primary-crazier-than-you-think-213542,5f1288e50a0f505707904b762304fafd,Why the GOP Primary Could Be Even Crazier Than You Think,2016-01-19 10:22:32,politico,689615344982441985,01000
116726,718686652638621696,18533386,Neutral,2016-04-09 00:00:00,#2016 #GOP #Trump - #Veterans' charities reportedly receive fraction of money raised by Trump event https://t.co/xTVLmyqFTO,http://www.foxnews.com/politics/2016/04/08/veterans-charities-reportedly-receive-fraction-money-raised-by-trump-event.html,0c7f2e14cbc99f019eb6e565bb5a70a9,MISSING MONEY? Veterans' charities reportedly get fraction of $6M raised at Trump campaign event in Iowa,2016-04-08 10:07:51,fox,718686652638621696,01000
116816,720741201578733568,18533386,Neutral,2016-04-14 00:00:00,#2016 #GOP #Colorado - How Colorado confusion could spell convention trouble/Unseat CO delegates https://t.co/FutJP39NLU,http://www.cnn.com/2016/04/10/politics/donald-trump-ted-cruz-colorado-delegates/index.html,94f0c5ab239e31b9252907e95f0226cd,How Colorado confusion could spell convention trouble,2016-04-11 02:52:15,cnn,720741201578733568,01000
117194,692592104065740800,16501304,Neutral,2016-01-28 00:00:00,"Finally, some conservatives with a brain~Pro-life groups say they distrust Trump https://t.co/23CRLCcoQP",http://www.politico.com/story/2016/01/donald-trump-anti-abortion-group-distrust-218258,bd5b2536e5477256b3b671a75ff93299,Anti-abortion groups say they distrust Trump,2016-01-26 23:12:50,politico,692592104065740800,01000
117317,714538326951346176,18533386,Neutral,2016-03-28 00:00:00,"#2016 #GOP #Cruz - Let's Uproot the Pernicious, Unproven Claim That Ted Cruz Attacked Donald #Trump's Wife https://t.co/jt5voRIXBo #tcot",https://www.washingtonpost.com/news/the-fix/wp/2016/03/27/lets-uproot-the-pernicious-unproven-claim-that-ted-cruz-attacked-donald-trumps-wife/,38bc73c2e179b4e8b9bec46bdb8228a8,"Let's uproot the pernicious, unproven claim that Ted Cruz attacked Donald Trump's wife",2016-03-27 19:59:26,washpo,714538326951346176,01000
117582,709473116347457536,1948063075,Negative,2016-03-14 00:00:00,Republicans have a choice between bad and awful when it comes to Donald Trump https://t.co/EUkhFjWn86,https://www.washingtonpost.com/news/the-fix/wp/2016/03/14/republicans-have-a-choice-between-bad-and-awful-when-it-comes-to-donald-trump/,33fee022b17d784e729d2f919d5156ba,Republicans have a choice between bad and awful when it comes to Donald Trump,2016-03-14 18:36:57,washpo,709473116347457536,01000
118443,689808768029298688,1948063075,Neutral,2016-01-20 00:00:00,Hillary Is in Big Trouble https://t.co/N3IfgKflom via @WSJ,http://www.wsj.com/articles/hillary-is-in-big-trouble-1453247735,e906eb2a3a9a59ea052ac5a72ed52e11,Hillary Is in Big Trouble,2016-01-20 00:12:29,wsj,689808768029298688,01000
